Index,종목코드,종목명,시장구분,연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액,주가,배당횟수,총자산,장부가치 자기자본,세후영업이익,총자산변화율,총매출액,영업이익률,영업이익률 표준편차
234.0,670.0,영풍,KOSPI,2023.0,12.0,금속,2.37,-,"5,000","10,000",1.9,-20.633,"1,842,040","17,201,340,000",499797.0,1.0,5568116970055.0,4282768794784 ,-169813000000.0,-5.17,3761732632263.0,-4.51,2.87
237.0,700.0,유수홀딩스,KOSPI,2016.0,12.0,일반서비스,1.3,-,"2,500",50,0.8,16.005,"26,041,812","1,247,905,600",5720.0,1.0,473581039781.0,275263759331 ,18434784488.0,1.94,446966931972.0,4.12,6.29
238.0,700.0,유수홀딩스,KOSPI,2020.0,12.0,일반서비스,0.68,-,"2,500",500,8.6,19.843,"26,041,812","12,489,112,000",5740.0,,,,,,,,
239.0,700.0,유수홀딩스,KOSPI,2021.0,12.0,일반서비스,0.43,-,"2,500",400,6,24.256,"26,041,812","9,500,492,000",6300.0,,,,,,,,
240.0,700.0,유수홀딩스,KOSPI,2022.0,12.0,일반서비스,0.78,-,"2,500",400,5.5,22.212,"26,041,812","9,799,566,400",6400.0,,,,,,,,
241.0,700.0,유수홀딩스,KOSPI,2023.0,12.0,일반서비스,0.87,-,"2,500",350,5.9,36.858,"26,041,812","8,574,620,600",5790.0,1.0,514472137701.0,446364985165 ,21005544102.0,,341773101419.0,6.15,
243.0,720.0,현대건설,KOSPI,2016.0,12.0,건설,0.89,-,"5,000",500,1.2,8.569,"111,355,765","55,732,253,300",41643.0,1.0,19873443000000.0,8124645000000 ,1158960000000.0,2.7,18825015000000.0,6.16,0.35
244.0,720.0,현대건설,KOSPI,2017.0,12.0,건설,0.89,-,"5,000",500,1.4,14.999,"111,355,765","55,732,253,300",35319.0,1.0,18431902000000.0,8472938000000 ,986105000000.0,-7.25,16887090000000.0,5.84,0.25
245.0,720.0,현대건설,KOSPI,2018.0,12.0,건설,1.03,-,"5,000",500,0.9,10.411,"111,355,765","55,732,253,300",53124.0,1.0,18054609000000.0,8291856000000 ,839989000000.0,-2.05,16730894000000.0,5.02,0.48
246.0,720.0,현대건설,KOSPI,2019.0,12.0,건설,1.87,-,"5,000",600,1.4,11.665,"111,355,765","66,877,715,400",41157.0,1.0,18226972000000.0,8714982000000 ,859667000000.0,0.95,17278792000000.0,4.98,0.52
247.0,720.0,현대건설,KOSPI,2020.0,12.0,건설,1.86,-,"5,000",600,1.6,29.371,"111,355,765","66,877,715,400",36438.0,1.0,17939274000000.0,8766378000000 ,548972000000.0,-1.58,16970859000000.0,3.23,1.14
248.0,720.0,현대건설,KOSPI,2021.0,12.0,건설,1.63,-,"5,000",600,1.3,12.176,"111,355,765","67,499,009,450",44450.0,1.0,19637264000000.0,9429291000000 ,753504000000.0,9.47,18065534000000.0,4.17,0.99
249.0,720.0,현대건설,KOSPI,2022.0,12.0,건설,3.18,-,"5,000",600,1.7,14.335,"111,355,765","67,499,009,450",34900.0,1.0,20911708000000.0,9924277000000 ,574902000000.0,6.49,21239082000000.0,2.71,1.03
250.0,720.0,현대건설,KOSPI,2023.0,12.0,건설,2.89,-,"5,000",600,1.8,10.317,"111,355,765","67,499,009,450",34900.0,0.0,23714495000000.0,10455515000000 ,785430000000.0,13.4,29651357000000.0,2.65,1.01
252.0,810.0,삼성화재해상보험,KOSPI,2016.0,12.0,보험,1.85,-,500,"6,100",2.2,30.132,"47,374,837","259,321,453,700",268500.0,,,,,,,,
253.0,810.0,삼성화재해상보험,KOSPI,2017.0,12.0,보험,1.67,-,500,"10,000",3.7,43.877,"47,374,837","425,108,566,100",267000.0,,,,,,,,
254.0,810.0,삼성화재해상보험,KOSPI,2018.0,12.0,보험,3.16,-,500,"11,500",4.1,45.549,"47,374,837","488,872,840,100",269000.0,,,,,,,,
255.0,810.0,삼성화재해상보험,KOSPI,2019.0,12.0,보험,3.8,-,500,"8,500",3.4,55.969,"47,374,837","361,344,292,100",243500.0,,,,,,,,
256.0,810.0,삼성화재해상보험,KOSPI,2020.0,12.0,보험,3.27,-,500,"8,800",4.5,49.399,"47,374,837","374,097,146,900",187500.0,,,,,,,,
257.0,810.0,삼성화재해상보험,KOSPI,2021.0,12.0,보험,3.28,-,500,"12,000",5.5,45.356,"47,374,837","510,127,598,100",202000.0,,,,,,,,
258.0,810.0,삼성화재해상보험,KOSPI,2022.0,12.0,보험,3.72,-,500,"13,800",6.4,45.699,"47,374,837","586,644,726,900",200000.0,,,,,,,,
