종목코드,연도,영업이익률,영업이익률 표준편차
024120,2017,11.18,2.54
024120,2018,9.59,2.08
024120,2019,8.58,1.86
024120,2020,4.66,2.66
024120,2021,-3.94,6.06
024120,2022,1.37,5.54
024120,2023,1.99,4.6
024720,2015,18.09,
024720,2016,18.52,0.3
024720,2017,16.67,0.97
024720,2018,16.88,0.9
024720,2019,17.05,0.81
024720,2020,23.32,2.8
024720,2021,13.11,3.69
024720,2022,5.08,6.69
024720,2023,2.65,8.51
024740,2015,4.23,
024740,2016,4.1,0.09
024740,2017,0.48,2.13
024740,2018,0.35,2.17
024740,2019,4.04,2.03
024740,2020,0.68,1.96
024740,2021,-2.2,2.22
024740,2022,8.22,4.02
024740,2023,8.51,4.68
024800,2015,2.49,
024800,2017,3.02,0.37
024800,2018,1.42,0.82
024800,2019,2.08,0.68
024800,2020,1.2,0.82
024800,2021,0.63,0.92
024800,2022,0.97,0.54
024800,2023,0.88,0.56
024830,2015,4.69,
024830,2016,3.65,0.74
024830,2017,6.83,1.62
024830,2018,3.52,1.53
024830,2019,10.94,3.1
024830,2020,8.96,3.26
024830,2021,7.24,2.75
024830,2022,8.76,2.77
024830,2023,3.06,2.95
024880,2015,5.04,
024880,2016,4.32,0.51
024880,2017,4.17,0.47
024880,2018,4.24,0.4
024880,2019,4.34,0.35
024880,2020,0.66,1.61
024880,2021,0.24,2.09
024880,2022,4.83,2.22
024880,2023,5.84,2.56
024890,2015,12.74,
024890,2016,10.0,1.94
024890,2017,8.47,2.16
024890,2018,3.15,4.03
024890,2019,6.21,3.65
024890,2020,0.32,3.93
024890,2021,-7.44,6.18
024890,2022,-5.04,5.65
024890,2023,-5.27,5.52
024900,2015,0.45,
024900,2016,0.22,0.16
024900,2017,0.42,0.13
024900,2018,0.28,0.11
024900,2019,-0.63,0.45
024900,2020,-0.04,0.42
024900,2021,0.46,0.45
024900,2022,1.99,0.97
024900,2023,1.48,1.08
024910,2015,4.17,
024910,2016,4.53,0.25
024910,2017,-0.49,2.8
024910,2018,2.77,2.29
024910,2019,-2.86,3.19
024910,2020,2.85,2.98
024910,2021,2.71,2.58
024910,2022,3.12,2.56
024910,2023,3.15,2.61
024940,2015,2.51,
024940,2016,2.85,0.24
024940,2017,2.33,0.26
024940,2018,1.44,0.6
024940,2019,-2.46,2.18
024940,2020,0.87,2.08
024940,2021,3.93,2.36
024940,2022,2.43,2.37
024940,2023,3.65,2.61
024950,2015,11.81,
024950,2016,4.06,5.48
024950,2017,0.23,5.9
024950,2018,-21.33,14.19
024950,2019,-9.46,12.82
024950,2020,9.02,12.05
024950,2021,8.52,12.89
024950,2022,0.98,12.94
024950,2023,-5.89,8.32
025000,2015,6.56,
025000,2016,6.84,0.2
025000,2017,4.26,1.42
025000,2018,3.11,1.81
025000,2019,6.32,1.64
025000,2020,8.59,2.16
025000,2021,4.38,2.16
025000,2022,4.73,2.11
025000,2023,6.41,1.67
025530,2015,12.72,
025530,2016,7.5,3.69
025530,2017,6.15,3.47
025530,2018,1.11,4.77
025530,2019,3.92,4.34
025530,2020,4.53,2.42
025530,2021,5.29,1.92
025530,2022,4.47,1.61
025530,2023,7.23,1.29
025540,2015,12.5,
025540,2016,12.66,0.11
025540,2017,8.89,2.13
025540,2018,6.19,3.11
025540,2019,4.34,3.72
025540,2020,9.84,3.23
025540,2021,7.92,2.19
025540,2022,5.5,2.16
025540,2023,8.62,2.27
025550,2015,1.98,
025550,2016,4.39,1.7
025550,2017,4.1,1.32
025550,2018,3.75,1.08
025550,2019,3.61,0.94
025550,2020,2.8,0.6
025550,2021,8.39,2.21
025550,2022,4.6,2.2
025550,2023,2.06,2.48
025750,2015,3.86,
025750,2016,5.56,1.2
025750,2017,3.74,1.02
025750,2018,3.09,1.05
025750,2019,-0.63,2.29
025750,2020,1.14,2.39
025750,2021,3.27,1.83
025750,2022,0.96,1.63
025750,2023,-0.7,1.62
025820,2015,-4.27,
025820,2016,5.04,6.58
025820,2017,6.21,5.74
025820,2018,-0.05,4.84
025820,2019,0.31,4.24
025820,2020,2.89,2.78
025820,2021,10.66,4.49
025820,2022,3.19,4.31
025820,2023,2.36,3.95
025860,2016,1.16,
025860,2017,2.51,0.95
025860,2018,1.37,0.73
025860,2019,1.29,0.62
025860,2020,2.61,0.71
025860,2021,1.41,0.66
025860,2022,2.88,0.77
025860,2023,0.7,0.93
025880,2015,-0.45,
025880,2016,2.35,1.98
025880,2017,3.61,2.08
025880,2018,0.56,1.81
025880,2019,-2.66,2.44
025880,2020,2.15,2.42
025880,2021,5.91,3.23
025880,2022,5.5,3.57
025880,2023,6.53,3.83
025900,2015,11.66,
025900,2016,11.98,0.23
025900,2017,11.7,0.17
025900,2018,11.06,0.39
025900,2019,8.15,1.58
025900,2020,8.97,1.71
025900,2021,11.25,1.57
025900,2022,6.58,1.98
025900,2023,-1.72,4.97
025950,2015,2.61,
025950,2016,6.74,2.92
025950,2017,18.02,7.98
025950,2018,4.73,6.87
025950,2019,-1.86,7.41
025950,2020,6.2,7.17
025950,2021,5.37,7.2
025950,2022,2.72,3.23
025950,2023,7.66,3.74
026040,2015,2.66,
026040,2016,4.64,1.4
026040,2017,-0.03,2.34
026040,2018,-0.67,2.46
026040,2019,-29.69,14.18
026040,2020,-22.86,15.44
026040,2021,2.01,14.86
026040,2022,3.31,15.5
026040,2023,-0.77,15.48
026890,2015,8.97,
026890,2016,11.56,1.83
026890,2017,7.88,1.89
026890,2018,8.44,1.63
026890,2019,8.48,1.45
026890,2020,17.65,4.09
026910,2015,-0.55,
026910,2016,0.25,0.57
026910,2017,1.79,1.19
026910,2018,0.68,0.98
026910,2019,-2.81,1.72
026910,2020,-5.63,3.03
026910,2021,2.04,3.33
026910,2022,0.99,3.19
026910,2023,-13.12,6.09
026940,2015,1.83,
026940,2016,1.84,0.01
026940,2017,0.89,0.55
026940,2018,0.65,0.62
026940,2019,0.24,0.72
026940,2020,1.29,0.61
026940,2021,4.12,1.55
026940,2022,2.82,1.62
026940,2023,1.26,1.52
026960,2015,9.59,
026960,2016,8.88,0.5
026960,2017,8.53,0.54
026960,2018,7.67,0.8
026960,2019,7.66,0.82
026960,2020,9.15,0.69
026960,2021,7.17,0.79
026960,2022,7.04,0.84
026960,2023,8.93,0.99
027050,2015,4.7,
027050,2016,3.23,1.04
027050,2017,1.95,1.38
027050,2018,1.77,1.36
027050,2019,2.62,1.18
027050,2020,-0.97,1.61
027050,2021,3.95,1.8
027050,2022,1.09,1.83
027050,2023,1.09,1.85
027410,2015,4.24,
027410,2016,4.3,0.04
027410,2017,8.44,2.41
027410,2018,13.36,4.32
027410,2019,12.23,4.28
027410,2020,9.48,3.55
027410,2021,5.56,3.1
027410,2022,14.07,3.48
027410,2023,15.92,4.06
027710,2015,2.25,
027710,2016,2.62,0.26
027710,2017,2.46,0.19
027710,2018,2.09,0.23
027710,2019,1.52,0.42
027710,2020,2.28,0.43
027710,2021,2.43,0.38
027710,2022,2.21,0.35
027710,2023,1.75,0.39
027830,2023,16.6,
028080,2015,49.08,
028080,2016,61.41,8.72
028080,2017,-264.68,184.81
028080,2018,-479.76,262.0
028080,2019,11.17,239.25
028080,2020,-400.45,242.13
028080,2021,-179.0,192.42
028080,2022,-0.59,225.15
028080,2023,1.78,179.03
028100,2015,1.34,
028100,2016,3.88,1.8
028100,2017,5.99,2.33
028100,2018,7.23,2.58
028100,2019,6.02,2.32
028100,2020,1.03,2.44
028100,2021,1.39,2.9
028100,2022,-11.48,7.41
028100,2023,2.23,6.63
028260,2015,0.28,
028260,2016,0.5,0.16
028260,2017,3.01,1.52
028260,2018,3.54,1.68
028260,2019,2.82,1.52
028260,2020,2.84,1.18
028260,2021,3.47,0.35
028260,2022,5.86,1.25
028260,2023,6.85,1.87
028670,2015,12.61,
028670,2016,8.96,2.58
028670,2017,8.35,2.3
028670,2018,7.64,2.21
028670,2019,8.51,1.96
028670,2020,9.02,0.56
028670,2021,12.41,1.87
028670,2022,12.3,2.23
028670,2023,8.85,1.96
029460,2015,12.34,
029460,2016,11.09,0.88
029460,2017,9.69,1.33
029460,2018,14.47,2.03
029460,2019,12.76,1.8
029460,2020,13.2,1.87
029460,2021,11.83,1.78
029460,2022,11.79,1.11
029460,2023,9.13,1.58
029530,2015,1.31,
029530,2016,3.21,1.34
029530,2017,5.84,2.27
029530,2018,4.46,1.92
029530,2019,1.47,1.94
029530,2020,-4.35,3.96
029530,2021,1.34,3.92
029530,2022,-0.58,3.24
029530,2023,6.4,3.89
029960,2015,22.39,
029960,2016,28.09,4.03
029960,2017,30.34,4.1
029960,2018,40.57,7.59
029960,2019,40.0,7.87
029960,2020,43.82,6.91
029960,2021,49.35,6.93
029960,2022,53.57,5.86
029960,2023,43.66,5.36
030000,2015,4.53,
030000,2016,4.63,0.07
030000,2017,4.64,0.06
030000,2018,5.21,0.31
030000,2019,6.01,0.62
030000,2020,7.46,1.19
030000,2021,7.46,1.29
030000,2022,7.32,1.03
030000,2023,7.43,0.63
030190,2015,8.32,
030190,2016,11.35,2.14
030190,2017,11.83,1.9
030190,2018,12.67,1.9
030190,2019,12.49,1.76
030190,2020,14.06,1.03
030190,2021,14.98,1.28
030190,2022,14.92,1.19
030190,2023,13.45,1.05
030200,2015,5.8,
030200,2016,6.33,0.37
030200,2017,5.88,0.29
030200,2018,5.38,0.39
030200,2019,4.73,0.6
030200,2020,4.95,0.66
030200,2021,6.71,0.79
030200,2022,6.59,0.92
030200,2023,6.25,0.94
030210,2023,-4.11,
030520,2015,32.87,
030520,2016,28.68,2.96
030520,2017,24.07,4.4
030520,2018,19.69,5.7
030520,2019,10.4,8.67
030520,2020,17.0,6.95
030520,2021,11.05,5.8
030520,2022,10.34,4.36
030520,2023,12.6,2.79
030720,2015,1.9,
030720,2016,1.01,0.63
030720,2017,4.09,1.59
030720,2018,3.52,1.42
030720,2019,9.24,3.2
030720,2020,-1.44,3.99
030720,2021,4.31,3.79
030720,2022,3.28,3.8
030720,2023,-13.67,8.7
030960,2015,-2.12,
030960,2016,5.1,5.11
030960,2017,7.5,5.01
030960,2018,6.57,4.37
030960,2019,4.65,3.79
030960,2020,3.39,1.62
030960,2021,-4.64,4.82
030960,2022,-1.32,4.6
030960,2023,-11.13,6.4
031310,2015,0.75,
031310,2016,2.84,1.48
031310,2017,5.13,2.19
031310,2018,7.72,3.0
031310,2019,-0.35,3.27
031310,2020,4.21,2.97
031310,2021,5.92,3.02
031310,2022,3.31,3.03
031310,2023,3.55,2.3
031330,2015,3.48,
031330,2016,2.68,0.57
031330,2017,2.82,0.43
031330,2018,2.88,0.35
031330,2019,2.78,0.32
031330,2020,2.75,0.07
031330,2021,3.78,0.44
031330,2022,3.1,0.43
031330,2023,2.5,0.49
031430,2015,1.98,
031430,2016,2.65,0.47
031430,2017,2.31,0.34
031430,2018,4.4,1.08
031430,2019,5.93,1.67
031430,2020,2.55,1.56
031430,2021,6.34,1.86
031430,2022,7.42,1.89
031430,2023,3.6,2.02
031440,2015,0.96,
031440,2016,2.0,0.74
031440,2017,2.47,0.77
031440,2018,2.14,0.65
031440,2019,1.68,0.57
031440,2020,0.62,0.71
031440,2021,2.2,0.73
031440,2022,1.46,0.64
031440,2023,1.77,0.58
031510,2015,4.37,
031510,2016,4.33,0.03
031510,2017,1.62,1.58
031510,2018,-0.65,2.42
031510,2019,-3.16,3.26
031510,2020,5.15,3.45
031510,2021,-0.29,3.09
031510,2022,-4.2,3.63
031510,2023,6.98,4.97
031980,2015,12.06,
031980,2016,15.53,2.45
031980,2017,20.94,4.48
031980,2018,20.56,4.26
031980,2019,3.48,7.19
031980,2020,-6.2,11.86
031980,2021,27.72,14.1
031980,2022,23.22,14.45
031980,2023,28.48,15.75
032080,2015,6.99,
032080,2016,6.59,0.28
032080,2017,-8.02,8.55
032080,2018,4.35,7.09
032080,2019,6.56,6.41
032080,2020,-5.92,7.11
032080,2021,-1.04,6.31
032080,2022,4.73,5.13
032080,2023,-0.2,4.95
032190,2015,20.98,
032190,2016,19.17,1.28
032190,2017,21.9,1.39
032190,2018,14.32,3.38
032190,2019,17.14,3.05
032190,2020,19.1,2.81
032190,2021,19.99,2.89
032190,2022,7.97,4.84
032190,2023,6.46,6.42
032280,2015,0.54,
032280,2016,2.99,1.73
032280,2017,3.15,1.46
032280,2018,3.39,1.33
032280,2019,2.6,1.15
032280,2020,-1.74,2.15
032280,2021,-3.23,3.09
032280,2022,1.95,2.9
032280,2023,1.73,2.58
032300,2020,6.44,
032300,2021,6.3,0.1
032300,2022,7.64,0.74
032300,2023,7.53,0.71
032540,2015,2.41,
032540,2016,0.36,1.45
032540,2017,2.71,1.28
032540,2018,-2.58,2.44
032540,2019,0.6,2.11
032540,2020,-4.88,2.98
032540,2021,4.57,3.84
032540,2022,4.82,4.29
032540,2023,6.57,4.59
032560,2015,4.9,
032560,2016,8.96,2.87
032560,2017,12.24,3.68
032560,2018,9.81,3.05
032560,2019,7.71,2.7
032560,2020,9.92,1.66
032560,2021,15.19,2.85
032560,2022,13.95,3.13
032560,2023,8.24,3.39
032620,2015,7.63,
032620,2016,9.29,1.17
032620,2017,9.15,0.92
032620,2018,9.12,0.78
032620,2019,11.14,1.25
032620,2020,12.44,1.5
032620,2021,8.92,1.57
032620,2022,5.06,2.8
032620,2023,2.28,4.24
032640,2015,5.86,
032640,2016,6.52,0.47
032640,2017,6.73,0.45
032640,2018,6.03,0.41
032640,2019,5.54,0.49
032640,2020,6.6,0.49
032640,2021,7.07,0.61
032640,2022,7.78,0.87
032640,2023,6.94,0.82
032750,2015,3.67,
032750,2016,4.32,0.46
032750,2017,4.44,0.41
032750,2018,1.13,1.54
032750,2019,8.69,2.72
032750,2020,8.95,3.3
032750,2021,0.91,3.91
032750,2022,1.07,4.26
032750,2023,1.21,4.25
032850,2015,13.4,
032850,2016,10.04,2.38
032850,2017,13.62,2.01
032850,2018,-6.62,9.63
032850,2019,16.25,9.19
032850,2020,14.64,9.34
032850,2021,17.59,10.02
032850,2022,17.49,10.4
032850,2023,18.59,1.52
032960,2015,6.26,
032960,2016,3.83,1.72
032960,2017,6.93,1.63
032960,2018,-5.06,5.53
032960,2019,3.17,4.79
032960,2020,0.76,4.48
032960,2021,0.29,4.39
032960,2022,4.13,3.58
032960,2023,1.67,1.62
033100,2015,4.98,
033100,2016,-10.69,11.08
033100,2017,-2.51,7.84
033100,2018,6.53,7.9
033100,2019,12.7,9.01
033100,2020,8.55,9.42
033100,2021,0.24,6.19
033100,2022,18.57,6.85
033100,2023,38.14,14.24
033130,2015,10.59,
033130,2016,11.85,0.89
033130,2017,13.76,1.6
033130,2018,16.04,2.38
033130,2019,8.68,2.84
033130,2020,4.81,4.4
033130,2021,6.36,4.81
033130,2022,5.94,4.52
033130,2023,5.95,1.43
033160,2015,5.47,
033160,2016,20.26,10.46
033160,2017,26.05,10.61
033160,2018,24.59,9.41
033160,2019,17.32,8.19
033160,2020,12.68,5.44
033160,2021,11.33,6.72
033160,2022,7.85,6.46
033160,2023,4.16,4.98
033180,2015,5.08,
033180,2016,9.84,3.37
033180,2017,7.5,2.38
033180,2018,0.94,3.8
033180,2019,2.15,3.68
033180,2020,0.05,4.32
033180,2021,-5.76,4.75
033180,2022,-13.0,6.3
033180,2023,-7.95,6.12
033240,2015,9.05,
033240,2016,6.48,1.82
033240,2017,6.26,1.55
033240,2018,-2.15,4.87
033240,2019,-2.52,5.37
033240,2020,-6.42,5.76
033240,2021,4.69,5.32
033240,2022,-4.02,4.14
033240,2023,-3.25,4.18
033270,2015,14.14,
033270,2016,15.33,0.84
033270,2017,16.1,0.99
033270,2018,17.81,1.54
033270,2019,15.58,1.34
033270,2020,18.58,1.44
033270,2021,15.03,1.51
033270,2022,18.37,1.65
033270,2023,19.7,2.03
033290,2015,10.55,
033290,2016,13.82,2.31
033290,2017,20.04,4.82
033290,2018,20.92,4.98
033290,2019,19.28,4.51
033290,2020,18.77,2.77
033290,2021,13.71,2.82
033290,2022,8.52,5.09
033290,2023,4.26,6.51
033310,2015,7.92,
033310,2016,6.34,1.12
033310,2017,3.61,2.18
033310,2018,3.13,2.27
033310,2019,0.89,2.77
033310,2020,-5.41,4.43
033310,2021,-11.05,6.31
033310,2022,-17.03,8.34
033310,2023,4.17,8.63
033320,2015,1.87,
033320,2016,4.08,1.56
033320,2017,5.71,1.93
033320,2018,4.99,1.67
033320,2019,1.22,1.95
033320,2020,4.87,1.75
033320,2021,6.95,2.14
033320,2022,-1.18,3.28
033320,2023,-2.64,4.03
033500,2015,5.89,
033500,2016,3.98,1.35
033500,2017,-10.91,9.2
033500,2018,-4.53,7.8
033500,2019,10.64,8.63
033500,2020,8.24,9.02
033500,2021,8.27,9.51
033500,2022,3.52,6.04
033500,2023,7.03,2.6
033530,2015,1.8,
033530,2016,2.02,0.16
033530,2017,-0.64,1.48
033530,2018,0.02,1.31
033530,2019,1.08,1.14
033530,2020,-0.52,1.14
033530,2021,-0.26,0.69
033530,2022,1.73,0.96
033530,2023,2.89,1.41
033540,2015,3.08,
033540,2016,2.41,0.47
033540,2017,3.69,0.64
033540,2018,-0.07,1.65
033540,2019,-29.26,14.18
033540,2020,3.5,14.23
033540,2021,-0.41,13.97
033540,2022,-0.84,13.44
033540,2023,-7.34,13.11
033560,2015,14.9,
033560,2016,11.31,2.54
033560,2017,9.96,2.55
033560,2018,0.11,6.33
033560,2019,-42.37,23.65
033560,2020,-7.82,21.89
033560,2021,1.99,20.43
033560,2022,-2.26,18.43
033560,2023,-23.53,18.19
033640,2015,1.39,
033640,2016,3.24,1.31
033640,2017,6.77,2.73
033640,2018,8.06,3.09
033640,2019,17.29,6.17
033640,2020,-1.04,6.81
033640,2021,-3.92,8.35
033640,2022,-1.14,8.77
033640,2023,-14.58,11.48
033780,2015,33.05,
033780,2016,32.87,0.13
033780,2017,30.88,1.2
033780,2018,28.03,2.34
033780,2019,27.8,2.53
033780,2020,27.94,2.28
033780,2021,25.6,1.88
033780,2022,21.66,2.73
033780,2023,19.91,3.64
033830,2015,4.86,
033830,2016,4.7,0.11
033830,2017,6.34,0.9
033830,2018,6.33,0.9
033830,2019,10.65,2.41
033830,2020,8.26,2.28
033830,2021,10.11,2.03
033830,2022,9.54,1.73
033830,2023,9.51,0.89
033920,2015,22.2,
033920,2016,19.23,2.1
033920,2017,11.46,5.55
033920,2018,-5.18,12.27
033920,2019,-8.06,13.89
033920,2020,1.46,11.44
033920,2021,-0.7,7.51
033920,2022,10.24,7.04
033920,2023,11.03,7.99
034020,2015,0.38,
034020,2016,5.69,3.75
034020,2017,5.72,3.07
034020,2018,6.79,2.89
034020,2019,5.9,2.56
034020,2020,2.68,1.56
034020,2021,7.78,1.91
034020,2022,7.17,2.01
034020,2023,8.34,2.26
034120,2015,5.32,
034120,2016,-0.92,4.41
034120,2017,2.41,3.12
034120,2018,0.56,2.69
034120,2019,1.54,2.33
034120,2020,8.03,3.42
034120,2021,17.09,6.88
034120,2022,15.81,7.73
034120,2023,5.85,6.64
034220,2015,5.73,
034220,2016,4.95,0.55
034220,2017,8.86,2.07
034220,2018,0.38,3.5
034220,2019,-5.79,5.69
034220,2020,-0.12,5.54
034220,2021,7.47,6.01
034220,2022,-7.97,6.04
034220,2023,-11.77,7.5
034230,2015,9.48,
034230,2016,9.47,0.01
034230,2017,-4.48,8.06
034230,2018,0.31,6.95
034230,2019,5.3,6.07
034230,2020,-18.98,11.0
034230,2021,-13.33,9.9
034230,2022,1.77,10.55
034230,2023,14.66,13.8
034300,2015,3.86,
034300,2016,3.61,0.18
034300,2017,2.32,0.83
034300,2018,2.02,0.92
034300,2019,2.39,0.83
034300,2020,2.16,0.64
034300,2021,3.06,0.4
034300,2022,-0.84,1.51
034300,2023,-12.5,6.52
034310,2015,8.36,
034310,2016,9.43,0.76
034590,2015,0.95,
034590,2016,2.13,0.83
034590,2017,2.77,0.92
034590,2018,3.07,0.94
034590,2019,2.09,0.82
034590,2020,2.14,0.45
034590,2021,0.63,0.94
034590,2022,1.11,0.96
034590,2023,2.11,0.7
034730,2015,3.55,
034730,2016,6.34,1.97
034730,2017,6.28,1.59
034730,2018,4.62,1.36
034730,2019,3.98,1.3
034730,2020,-0.2,2.67
034730,2021,5.02,2.46
034730,2022,5.95,2.39
034730,2023,3.85,2.35
034810,2015,22.43,
034810,2016,19.98,1.73
034810,2017,19.83,1.46
034810,2018,18.32,1.7
034810,2019,25.75,2.91
034810,2020,4.81,7.76
034810,2021,4.99,9.4
034810,2022,8.31,9.25
034810,2023,4.6,9.11
034950,2015,23.78,
034950,2016,28.18,3.11
034950,2017,30.61,3.46
034950,2018,30.16,3.12
034950,2019,34.12,3.79
034950,2020,34.11,2.61
034950,2021,34.65,2.16
034950,2022,29.47,2.47
034950,2023,27.03,3.43
035000,2015,2.88,
035000,2016,4.8,1.36
035000,2017,3.93,0.96
035000,2018,4.72,0.89
035000,2019,4.04,0.77
035000,2020,6.73,1.12
035000,2021,4.85,1.12
035000,2022,4.67,1.02
035000,2023,4.82,1.01
035080,2015,1.84,
035080,2016,1.29,0.39
035080,2017,0.84,0.5
035080,2018,0.58,0.55
035080,2019,1.32,0.49
035080,2020,-0.35,0.68
035080,2021,0.08,0.65
035080,2022,0.41,0.62
035080,2023,0.08,0.63
035150,2015,10.35,
035150,2016,13.76,2.41
035150,2017,11.2,1.78
035150,2018,6.66,2.94
035150,2019,6.83,3.03
035150,2020,1.03,4.88
035150,2021,6.26,3.61
035150,2022,10.57,3.41
035150,2023,12.72,4.49
035200,2015,6.18,
035200,2016,8.89,1.92
035200,2017,11.69,2.76
035200,2018,7.6,2.34
035200,2019,5.2,2.53
035200,2020,5.98,2.57
035200,2021,7.9,2.51
035200,2022,5.06,1.33
035200,2023,4.89,1.24
035250,2015,36.44,
035250,2016,36.46,0.01
035250,2017,33.09,1.94
035250,2018,29.95,3.12
035250,2019,32.97,2.74
035250,2020,-90.18,55.19
035250,2021,-6.68,53.05
035250,2022,17.12,50.98
035250,2023,20.33,49.57
035420,2015,23.44,
035420,2016,27.4,2.8
035420,2017,25.2,1.98
035420,2018,16.87,4.54
035420,2019,10.77,6.82
035420,2020,22.91,6.77
035420,2021,19.44,5.62
035420,2022,15.87,4.5
035420,2023,15.4,4.57
035510,2015,4.2,
035510,2016,2.94,0.89
035510,2017,4.83,0.96
035510,2018,3.99,0.79
035510,2019,4.06,0.68
035510,2020,6.25,1.23
035510,2021,6.75,1.27
035510,2022,6.29,1.33
035510,2023,6.46,1.08
035600,2015,2.87,
035600,2016,4.21,0.95
035600,2017,7.21,2.22
035600,2018,6.54,2.02
035600,2019,9.01,2.44
035600,2020,12.1,2.95
035600,2021,10.54,2.3
035600,2022,9.04,2.06
035600,2023,7.9,1.63
035720,2015,9.5,
035720,2016,7.93,1.11
035720,2023,6.1,
035760,2015,9.08,
035760,2016,8.1,0.69
035760,2017,9.93,0.92
035760,2018,7.33,1.13
035760,2019,7.11,1.19
035760,2020,8.02,1.11
035760,2021,8.36,1.12
035760,2022,2.87,2.22
035760,2023,-0.33,3.79
035810,2015,4.71,
035810,2016,5.64,0.66
035810,2017,7.58,1.46
035810,2018,6.16,1.2
035810,2019,2.58,1.86
035810,2020,2.92,2.16
035810,2021,5.06,2.13
035810,2022,3.32,1.54
035810,2023,3.33,0.96
035890,2015,3.29,
035890,2016,7.67,3.1
035890,2017,8.53,2.81
035890,2018,7.29,2.33
035890,2019,9.51,2.38
035890,2020,13.65,2.56
035890,2021,15.55,3.53
035890,2022,14.33,3.5
035890,2023,15.83,2.54
035900,2015,8.3,
035900,2016,18.75,7.39
035900,2017,19.04,6.12
035900,2018,23.03,6.3
035900,2019,27.96,7.25
035900,2020,30.57,5.29
035900,2021,29.86,4.92
035900,2022,27.94,2.94
035900,2023,29.91,1.22
036010,2015,12.28,
036010,2016,13.4,0.79
036010,2017,10.88,1.26
036010,2018,6.57,2.99
036010,2019,-1.88,6.23
036010,2020,-1.54,7.01
036010,2021,2.07,5.47
036010,2022,6.86,4.22
036010,2023,-3.77,4.21
036120,2015,2.72,
036120,2016,0.58,1.51
036120,2017,0.01,1.43
036120,2018,2.65,1.4
036120,2019,13.17,5.36
036120,2020,16.29,7.62
036120,2021,20.13,8.73
036120,2022,11.2,6.55
036120,2023,1.17,7.12
036190,2015,11.73,
036190,2016,12.69,0.68
036190,2017,16.46,2.5
036190,2018,17.74,2.9
036190,2019,16.39,2.63
036190,2020,11.47,2.71
036190,2021,10.73,3.21
036190,2022,11.23,3.29
036190,2023,12.87,2.3
036200,2015,7.82,
036200,2016,7.71,0.08
036200,2017,14.32,3.78
036200,2018,12.18,3.29
036200,2019,13.4,3.13
036200,2020,14.98,2.89
036200,2021,14.76,1.15
036200,2022,11.47,1.55
036200,2023,7.49,3.09
036220,2015,-0.91,
036220,2017,4.31,3.69
036220,2018,1.81,2.61
036220,2020,62.3,34.23
036220,2021,-5.35,31.29
036220,2022,25.43,30.48
036220,2023,40.14,28.37
036460,2015,3.87,
036460,2016,4.35,0.34
036460,2017,4.66,0.4
036460,2018,4.88,0.44
036460,2019,5.34,0.55
036460,2020,4.31,0.42
036460,2021,4.5,0.4
036460,2022,4.76,0.39
036460,2023,3.49,0.68
036480,2015,17.2,
036480,2016,16.06,0.81
036480,2017,8.29,4.85
036480,2018,13.59,3.96
036480,2019,13.45,3.43
036480,2020,8.84,3.35
036480,2021,1.4,4.98
036480,2022,-1.28,6.86
036480,2023,-2.7,6.93
036530,2015,10.02,
036530,2016,4.7,3.76
036530,2017,4.02,3.29
036530,2018,5.18,2.74
036530,2019,8.35,2.59
036530,2020,8.85,2.22
036530,2021,8.94,2.3
036530,2022,8.88,1.62
036530,2023,9.44,0.39
036560,2015,8.99,
036560,2016,7.31,1.19
036560,2017,11.34,2.02
036560,2018,13.82,2.83
036560,2019,13.48,2.82
036560,2020,11.38,2.59
036560,2021,10.84,1.37
036560,2022,13.44,1.37
036560,2023,15.0,1.7
036570,2015,28.33,
036570,2016,33.43,3.61
036570,2017,33.26,2.9
036570,2018,35.85,3.16
036570,2019,28.16,3.41
036570,2020,34.14,2.88
036570,2021,16.25,7.96
036570,2022,21.74,8.27
036570,2023,7.71,10.27
036580,2015,4.1,
036580,2016,4.47,0.26
036580,2017,4.08,0.22
036580,2018,2.34,0.96
036580,2019,1.73,1.22
036580,2020,2.98,1.15
036580,2021,2.35,0.89
036580,2022,0.99,0.75
036580,2023,1.7,0.75
036640,2015,8.49,
036640,2016,7.85,0.45
036640,2017,11.32,1.85
036640,2018,4.77,2.69
036640,2019,2.36,3.47
036640,2020,15.28,5.14
036640,2021,21.34,7.73
036640,2022,13.29,7.8
036640,2023,16.02,6.98
036670,2015,16.61,
036670,2016,18.57,1.39
036670,2017,10.54,4.19
036670,2018,18.68,3.83
036670,2019,20.81,3.93
036670,2020,19.24,4.03
036670,2021,15.27,4.09
036670,2022,19.96,2.12
036670,2023,9.34,4.74
036690,2015,6.41,
036690,2016,8.79,1.68
036690,2017,7.57,1.19
036690,2018,3.82,2.12
036690,2019,4.5,2.07
036690,2020,3.04,2.5
036690,2021,-8.62,6.21
036690,2022,-3.26,5.68
036690,2023,-4.71,5.48
036710,2015,1.45,
036710,2016,3.96,1.77
036710,2017,3.37,1.31
036710,2018,2.95,1.07
036710,2019,-1.71,2.27
036710,2020,7.35,3.24
036710,2021,12.5,5.33
036710,2022,17.53,7.6
036710,2023,-18.88,14.32
036800,2015,12.95,
036800,2016,14.89,1.37
036800,2017,11.77,1.58
036800,2018,8.5,2.68
036800,2019,7.74,3.01
036800,2020,7.07,3.28
036800,2021,6.98,1.97
036800,2022,5.97,0.94
036800,2023,4.12,1.41
036810,2015,10.32,
036810,2016,8.62,1.2
036810,2017,6.85,1.74
036810,2018,12.12,2.26
